source_id,legacy_work_key,original_path,section_no,heading,start_line,end_line,role,role_confidence,split_required,section_sha1
LS-WS-0318,C171,audit/WS_C171_FINAL_BOUNDED_REMEDIATION_OPERATOR_COMMANDS.md,2,Persist the final catalog,18,51,EVIDENCE,HIGH,NO,05EE2151EBB60B1165FBEC4BF2CABC1A9CCE6F55
LS-WS-0318,C171,audit/WS_C171_FINAL_BOUNDED_REMEDIATION_OPERATOR_COMMANDS.md,3,Operator result,52,54,EVIDENCE,HIGH,NO,BA64F7426B6FAB43AF413B3E0EACC2603EEAE626
LS-WS-0319,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_AND_EVIDENCE_SEAL.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,D5180D2F78C45AC48092ECC7965D28F290825D7A
LS-WS-0319,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_AND_EVIDENCE_SEAL.md,1,Final decision,3,27,DECISION,HIGH,YES,D4AA210BF8474EFC333C6088418C9D26E68EA81B
LS-WS-0319,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_AND_EVIDENCE_SEAL.md,2,Exact evidence identities,28,55,EVIDENCE,HIGH,YES,6067E7207242E2069C45D70D7818BBC6686D26B1
LS-WS-0319,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_AND_EVIDENCE_SEAL.md,3,PowerShell UTF-8 BOM summary parser repair,56,68,EVIDENCE,MEDIUM,YES,1B5EA04FE528F07C3727583F54CDCA2111A11E12
LS-WS-0320,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_OPERATOR_COMMANDS.md,0,(preamble/title),1,12,CONTEXT,CONTEXT,NO,2EC7AA17983D39925584B6C4A402D316250E2678
LS-WS-0320,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_OPERATOR_COMMANDS.md,1,Validation,13,25,EVIDENCE,HIGH,NO,E7D7F67A9308CE274909619768A5257BFC0371B6
LS-WS-0320,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_OPERATOR_COMMANDS.md,2,Seal the closure,26,66,EVIDENCE,HIGH,NO,7828964B5F3DF1568F9DE87490A7A2B7BEF902B6
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,6F142AF7107D1D974C02B900AACE378140E640F1
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,1,Session identity,3,21,CONTEXT,HIGH,YES,8CBABA7307FC5F351D05E7B5CBCBB021E1E1E6D2
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,2,Owner decision,22,33,RESEARCH,HIGH,YES,F3BE66CE0459499FF19A4F4E2C640E6C32785E64
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,3,Confirmed real-IS signals,34,46,RESEARCH,HIGH,YES,7989DD9483391F349E58FEFD4861D256B8832866
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,4,Important limitation of proxy metrics,47,53,EVIDENCE,MEDIUM,YES,080F433C533A817DE5E4AA81C1797C2CE41D3180
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,5,Curated candidate set,54,68,RESEARCH,HIGH,YES,FF37CE2BAF834A842C6A69B336A59FD1E3835B46
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,6,Candidate rationale,69,90,RESEARCH,HIGH,YES,3FD14CAB8CEDC1802DF0EBA5FC41D10CDB5C9664
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,7,Required implementation before DRAFT persistence,91,121,IMPLEMENTATION,HIGH,YES,B2BA1E56EE1503506C8546A355BEE450BB92EF1D
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,8,Forbidden interpretations,122,134,RESEARCH,HIGH,YES,4588F93D6A1B41CA2DC01C1127CC9247DDADE325
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,9,Next stage,135,144,RESEARCH,HIGH,YES,75414CF4228A3F9DFA7825B3185691FC8993D7EB
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,10,Implementation continuation,145,161,IMPLEMENTATION,HIGH,YES,83C2D73C44A68F1FEC14A6589780EF55E27C4175
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,A3A2808B9CB4A3F05A1CEC18DAE16D29746DAB5D
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,1,Scope,3,6,EVIDENCE,HIGH,NO,C44A52ECA05271B0EA615C25FA5753D54BD2DAD0
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,2,Locked source evidence,7,14,EVIDENCE,HIGH,NO,87306A5A536911D7B0468369DF103D9B0157CEDD
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,3,Catalog,15,26,EVIDENCE,HIGH,NO,0C8A202CF72303527D6DEC33E71008C45CE48780
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,4,Command,27,34,EVIDENCE,HIGH,NO,08AD5212D046507D42F1D6053354AD43DB05E498
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,5,Boundary,35,43,EVIDENCE,HIGH,NO,8B8FDE73F50A880BE0CDC414A5DDFCA23470F435
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,6E07BBFD4F441022B6281FCC4184692612373035
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,1,Migration,3,9,EVIDENCE,HIGH,NO,C4FB1E4D78A875C67F741988C04E95DA27E10D4B
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,2,Focused and full regression,10,20,EVIDENCE,HIGH,NO,228BA285737ED23FE40348CDCD6570DA85A5181A
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,3,Persist immutable DRAFT catalog,21,52,EVIDENCE,HIGH,NO,1A9DDA532EF55D44400090D5EAECC5433CE8094A
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,4,SQLite PLAN boundary mirror repair validation,53,78,EVIDENCE,HIGH,NO,95B06A8CEE7779B571F82F6BDBADE8DAF5CC24C4
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,5,Tick-risk execution and evidence-propagation repair,79,228,EVIDENCE,HIGH,NO,F2BF415AF537EF571B1069244E2B18405FDEE5D2
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,6,Parameter-adapter repair prerequisite,229,233,IMPLEMENTATION,HIGH,NO,C71F2EFEF6B64ED02EBD8FC7526FE834D0FC3A3B
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,0,(preamble/title),1,9,CONTEXT,CONTEXT,NO,57F141453F9F42B17F5C2EBE2D71CB766E3670E0
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,1,Database target rule,10,40,EVIDENCE,HIGH,NO,9A4484A75163CF8CB69BFDF0D1EF026C806E6065
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,2,1. Preflight and apply migration,41,130,EVIDENCE,MEDIUM,NO,80E1EF56BCAFAED2E5736FF533ABD83349EA0833
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,3,2. Schema inspection,131,148,IMPLEMENTATION,HIGH,NO,5F49A46D0D8B125871ACD25B1BF95933CC0FD4F5
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,4,3. Testing database preflight,149,170,EVIDENCE,HIGH,NO,ED157359E5FA0B43829DB1359433BB78141441EE
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,5,4. Focused tests,171,186,EVIDENCE,HIGH,NO,E46B877F1542BB2A611176C64934056455E5617C
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,6,5. Cross-pipeline regression,187,194,EVIDENCE,HIGH,NO,AD664C534DD499994E16F9E92D87A2187C40C9C8
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,7,6. Full Watchlist regression,195,200,EVIDENCE,HIGH,NO,6A1F0B4FE0C47A95C38781AB9FCDEDACB445AD8A
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,8,7. Official IS execution only,201,216,EVIDENCE,HIGH,NO,46041E1AA719C0EF0FB9A8E114BFFC75C6C749F5
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,9,8. Artifact inspection,217,274,EVIDENCE,HIGH,NO,3489FF3E1BB3F1AC5F68A7945AC725DDF8AC2F31
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,10,9. Database identity inspection,275,306,EVIDENCE,HIGH,NO,BC764CCE6410DA4B6FF9CC293EC8A2616989783C
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,11,10. File SHA1,307,312,EVIDENCE,HIGH,NO,1769314A2DC7F9522B10BCF6AEA20E50EF6092FC
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,12,11. Evidence to return,313,345,EVIDENCE,HIGH,NO,7C40385145AA353FE0AB3292FAC8377833EDC003
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,13,12. Streaming-memory remediation validation,346,394,EVIDENCE,HIGH,NO,EA54D00A45A9F408415D31501C05204D0DC0B91D
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,14,13. Universe `vol_ratio` precision remediation,395,435,EVIDENCE,HIGH,NO,1373372AE46290C8DCF65D6A85AD5B9F56711B25
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,15,14. Final operator result and targeted trade-evidence continuation,436,460,EVIDENCE,HIGH,NO,5E81C0C21AD2F268C3C26A30435669AB8D119AC3
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,AC9295304ADFE20F1CCA4FFA5FB6194F1EE63E88
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,1,Session identity,3,20,CONTEXT,HIGH,YES,984A2270FB0296E025BDD6CD5F8B3C85BCD385A6
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,2,Owner decision,21,30,RESEARCH,HIGH,YES,8816F61ADC66FA0436C878D5F37DA59AAD40AC37
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,3,Canonical contract extension,31,56,RESEARCH,MEDIUM,YES,F9F8490E46800AB8C4518EE55CFCB31E47A83CFB
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,4,Immutable catalog,57,89,RESEARCH,MEDIUM,YES,BA21BEF9DB46B7FEF8B293DBB78FEBA3EBC7519D
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,5,Persistence contract,90,121,IMPLEMENTATION,HIGH,YES,ACA6EF373F9041BDEF945B768CAA185F9DB2821A
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,6,Database schema,122,140,IMPLEMENTATION,HIGH,YES,B45944633ABE8CFE5B7055A5FF416A22733DC1E1
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,7,Operator hash-identity repair,141,156,IMPLEMENTATION,HIGH,YES,31A67EF4BA2290804ADAFD6AA145EAB212C1FC43
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,8,Fail-closed boundary,157,175,RESEARCH,HIGH,YES,F2E13037C44861245D55A352106EC3F1A21F1E8B
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,9,Validation scope,176,191,RESEARCH,MEDIUM,YES,2952D61535A5DB4DED9BCD8A75109A4192A0D54D
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,10,Next stage,192,206,EVIDENCE,HIGH,YES,BCF7B67E8F774D59F6CE2E664A33A4D4E9ACAD10
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,B32C635D613A452E0A8614E49E086CE9C2AED05C
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,1,Database ownership,3,19,EVIDENCE,HIGH,NO,2840B24D546B75E22EC7A21CC44B1FBCEED838D3
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,2,Repair prerequisite,20,26,EVIDENCE,MEDIUM,NO,CADDC5F03C9DD9933B377F82E9A712C4D238C2D7
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,3,1. Apply migration to `tradeaxis`,27,59,EVIDENCE,MEDIUM,NO,24028DC88887873899546A3D984D516F2BEBBABF
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,4,2. Synchronize the testing schema,60,65,IMPLEMENTATION,HIGH,NO,D5C4514BA94EB89B255CDE96C47B711053DAD8CD
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,5,3. Focused tests,66,86,EVIDENCE,HIGH,NO,5E8ABC82D62C2782DAC6EEF07260EA7F6E7034CF
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,6,4. Full Watchlist regression,87,94,EVIDENCE,HIGH,NO,9BE829E511AAD9478ABE74180ED7EBE1FF7147C7
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,7,5. Persist the exact catalog and five DRAFTs,95,137,EVIDENCE,HIGH,NO,85E8B25417BDC69DB8554345E5B22ECD9FDDD268
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,8,6. Database verification,138,239,EVIDENCE,HIGH,NO,8FC0ECCBCA6A6D36DEA6A1E80CF0D61396961574
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,9,7. Artifact hashes,240,251,EVIDENCE,HIGH,NO,0A77A6626A9E81A9AA517081E7BC975AB642F888
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,10,Stop boundary,252,257,EVIDENCE,HIGH,NO,9B6F755CA9D3D3217D493331825FE6F539479FDF
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,8365BA9E6E912FAA6B893D41D0289790D800B009
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,1,Session identity,3,18,CONTEXT,HIGH,YES,FC94A1A82E3A6B388A159DDDBCC077A10276B205
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,2,Operator evidence,19,47,EVIDENCE,HIGH,YES,EA5F8C0B22E6DE84B3F77C3A56CBFEA3FDD632E6
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,3,Root cause,48,61,FINDING,HIGH,YES,2CCDC4466CED35D8C733AB0EC3F0836E6966A241
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,4,Repair contract,62,82,IMPLEMENTATION,HIGH,YES,2D4AA4E5AB3B67805F650A8A44855871942B7E84
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,5,Partial-state recovery,83,101,RESEARCH,MEDIUM,YES,FCC78F0A54D33F64EEC49D97C912FB4E5AF538E1
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,6,Expected repaired result,102,120,RESEARCH,HIGH,YES,9BFBE9733932F8801DE0DC173358FE60B6B7271A
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,DD2808FF1519A260F82E04153420AC6CCEDA73BD
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,1,Session identity,3,13,CONTEXT,HIGH,NO,2E050F7B2BE53D4B8D41DDCAFFFF389BA0E44252
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,2,Owner-document decision,14,30,FINDING,MEDIUM,NO,D1EC6ADE8C26235D5D1CDE6BA662D42A30852295
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,3,Locked official baseline,31,52,FINDING,MEDIUM,NO,5F76B0838A730FD1E0D675612404F82D15AC35E5
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,4,Baseline gate result,53,68,FINDING,HIGH,NO,DC9A9B13BBAE696EAA0BEB712EF605B8B37C449E
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,5,Implemented diagnostic command,69,100,FINDING,HIGH,NO,5E0D62FE63DC4A4652FF8F5F97A2DA0D4FCFC7C1
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,6,Diagnostic outputs,101,133,FINDING,HIGH,NO,AC806740E7B917B843C538D25FD405BCDF46A3CE
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,7,Price-discontinuity handling,134,149,FINDING,HIGH,NO,B8DCDF59F31A7DC6698B181AD969E0D6E7F29929
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,8,Remediation classification,150,172,FINDING,MEDIUM,NO,149132E9941EFF56D23B5826AC165F53705928C2
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,9,Forbidden actions,173,187,FINDING,HIGH,NO,AFA69373195505F0DD5F8B4BFD867416DC9FB02B
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,10,Next-stage rule,188,204,FINDING,HIGH,NO,11AA96A8006440825389CB6DD71F3EC16CF8433C
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,0,(preamble/title),1,8,CONTEXT,CONTEXT,NO,C4257CFDDC0B6929311AD3657F9D0497E5C21564
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,1,Database rule,9,30,EVIDENCE,HIGH,NO,0AB6DDEB81376C32902E95475C5430C7288EAF7D
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,2,1. Preserve and verify the official baseline,31,54,EVIDENCE,HIGH,NO,92A93FACB02C24FD9801DFFD7C604147F847A590
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,3,2. Focused tests,55,72,EVIDENCE,HIGH,NO,5BA86FC2A58A89CB29390FBC4983479D977870F1
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,4,3. Execute the read-only diagnostic,73,103,FINDING,HIGH,NO,A22E7542FE33E5418B87DC4FB271227D3643B119
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,5,4. Expected files,104,122,EVIDENCE,HIGH,NO,045654CF337F86BDB898B577302766C221BB126C
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,6,5. Read the result,123,141,EVIDENCE,HIGH,NO,4559063599D2117EA27DB3779590545FB306ACA7
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,7,6. Review the largest negative segments,142,159,EVIDENCE,HIGH,NO,CE380C2BADDD291E5E3AB56EACD8B7689E0E9E76
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,8,7. Boundary verification,160,169,EVIDENCE,HIGH,NO,5388BADB2B8973E48D67BF31FE097DC6B43A1FF9
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,9,8. Operator evidence block,170,194,EVIDENCE,HIGH,NO,8EE4EB57A1A329732FF658CC79D21BA541C4C978
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,YES,A1355EB7CDDFB13C11BC442CC479EF56D86BC0AB
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,1,Session identity,3,12,CONTEXT,HIGH,YES,34C4EF88C8F8E777383B73D4419B1B49FFEDC52E
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,2,Reason for the session,13,18,CONTEXT,HIGH,YES,5C3900835A9F9E35357B00E36E215F7033E924B0
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,3,Implemented scope,19,44,IMPLEMENTATION,HIGH,YES,3774AA13215A89752870B4D68EAB3131BFD8F5F3
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,4,Exact identity contract,45,66,RESEARCH,MEDIUM,YES,4847899FD33F54D515A549ECBD54031A1EE275EA
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,5,Executable IS strategy boundary,67,86,RESEARCH,HIGH,YES,01DD9ED94AC06B9F6E379D811355AD821D13DFFC
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,6,Forbidden actions,87,101,RESEARCH,HIGH,YES,C4E64FD2A332F550CCA556A85BEB2907D48B1D16
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,7,Command,102,115,EVIDENCE,MEDIUM,YES,00ED4294F8305A1E93DA7CD1BE38C0A353CAF15C
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,8,Result interpretation,116,133,EVIDENCE,HIGH,YES,88C9574D57982379ECC91006B6FF3F4532E2790A
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,9,Sandbox implementation validation,134,146,IMPLEMENTATION,HIGH,YES,ADDC13AF8AA42BF7B19FE511C59A4E3B639F11DC
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,10,C171 MySQL/MariaDB foreign-key compatibility repair,147,168,IMPLEMENTATION,HIGH,YES,D95D0C6E00DB1E4F88D109AE9133B7CE998D35A8
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,11,C171 streaming official-evidence memory remediation,169,205,EVIDENCE,MEDIUM,YES,2F4914210321BCA863C6CD57CD3D419462FBD1AF
