legacy_source_id,original_path,source_sha1,section_start_line,section_end_line,heading,semantic_role,material_role,audit_disposition
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,3,12,Status and purpose,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,13,31,Target yang dikunci,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,32,49,Authority and conflict rule,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,50,61,Three completion states,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,62,83,Mandatory data-product flow,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,84,154,Executable work order (LOCKED),HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,155,397,Contract-area closure requirements,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,398,415,Documentation closure checklist,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,416,426,Implementation handoff rule,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0099,book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,4C9A34F77420D08222315973E7EE84ADC8080106,427,436,Change control,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,1,2,Publication Current Pointer Integrity Contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,3,7,Normative ownership (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,8,12,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,13,23,Production stance (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,24,30,Core rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,31,40,Why this exists,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,41,49,Required invariants,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,50,61,Source-of-truth precedence hierarchy (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,62,69,Read-resolution rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,70,81,Mismatch handling rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,82,88,Failure rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,89,93,Derived implementation documents,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,94,100,Cross-contract alignment,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,101,106,Anti-ambiguity rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,107,113,Legacy-compatibility demotion rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,114,119,Amendment 2026-05-27 - Impact reprocess pointer safety,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,120,125,Amendment 2026-05-27 - Impact-triggered promote pointer rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0100,book/Publication_Current_Pointer_Integrity_Contract_LOCKED.md,A11D1140FD155F133F6659B19CD588969DDB1052,126,136,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,1,8,Publication Lock & Replacement Policy LOCKED,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,9,23,1. Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,24,37,2. Source-of-truth relationship,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,38,55,3. Final policy selection,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,56,78,4. Lock definition,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,79,94,5. Conflict decision table,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,95,111,6. Replacement rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,112,138,7. Manual-file rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,139,160,8. Pointer rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,161,173,9. Idempotency rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,174,183,10. Multi-run rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,184,197,11. Required evidence,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,198,210,12. Current implementation note,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,211,220,13. Done criteria,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0101,book/Publication_Lock_And_Replacement_Policy_LOCKED.md,E5475522309AE686724CBECE33D9E29C1FE5EE2D,221,223,Capability boundary scope (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,1,2,Publication Manifest Contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,3,20,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,21,23,Core rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,24,59,Minimum publication manifest fields,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,60,73,Required meanings,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,74,83,Manifest rules (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,84,87,Relationship to current publication,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,88,94,Relationship to row-history strategy,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,95,106,Minimum questions a manifest must answer,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,107,113,Recommended storage options,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,114,123,Cross-contract alignment,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,124,126,Anti-ambiguity rule (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0102,book/Publication_Manifest_Contract_LOCKED.md,F6F41F6C1B4450AE8248E675EF4A7F383ED88227,127,129,Capability boundary scope (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,1,2,"Publication Traceability, Immutability, and Lineage Contract — LOCKED",STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,3,14,Status,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,15,23,Scope,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,24,45,1. Source File Identity Contract,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,46,73,2. SEALED Publication Immutability Contract,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,74,96,3. Publication Lineage Contract,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,97,116,4. Projection Reconciliation Contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,117,129,5. Capability Boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0103,book/Publication_Traceability_Immutability_Lineage_LOCKED.md,CEFF98397CB096EBB3C34C75138DE0830763EF0A,130,141,Done Criteria,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,1,2,Publishability Coverage Fallback Cross-Consistency Contract (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,3,10,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,11,34,Authority,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,35,58,Locked hierarchy,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,59,79,Coverage rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,80,101,Finalize decision rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,102,123,Publishability rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,124,152,Fallback rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,153,174,Pointer rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,175,191,Consistency invariants,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,192,208,Edge-case decision table,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,209,226,Command/evidence visibility rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,227,239,Implementation lock,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0104,book/Publishability_Coverage_Fallback_Cross_Consistency_Contract_LOCKED.md,C1763EB9910748576EC53F2A0E4F9F1C3A9D48E0,240,250,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,1,2,Publishability State Integrity Contract LOCKED,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,3,6,Status,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,7,16,Purpose,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,17,26,Single Source of Truth,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,27,37,State Matrix,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,38,49,Invariants,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,50,69,Pointer Rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,70,75,Publication Rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,76,93,Fallback Rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,94,102,Enforcement Points,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,103,117,Reason Code Requirement,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,118,128,Done Criteria,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,129,138,Amendment 2026-05-27 - Reprocess does not imply readability,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,139,144,Amendment 2026-05-27 - REPUBLISHED state boundary,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0105,book/Publishability_State_Integrity_Contract_LOCKED.md,6499797446AD0EF829411737A54D43FC3EAB5594,145,155,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,1,4,Read-Side Enforcement Anti-Bypass Contract (STRATEGY LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,5,8,Authority,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,9,16,Pointer-only resolution,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,17,20,Forbidden Bypass Rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,21,28,Defense in depth,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,29,32,Audit access,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,33,36,Failure behavior,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,37,40,Fail-Safe Rule,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,41,46,Acceptance evidence,STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0106,book/Read_Side_Enforcement_Anti_Bypass_Contract_LOCKED.md,30A0FDCED846A812D39B7064CA1BFC31995CD6A0,47,57,Capability boundary (LOCKED),STRATEGY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
